MMSI,mean_speed,std_speed,min_speed,max_speed,n_fixes
267188530,0.0050993953,0.02200805,0.0,0.1,1157
269110620,0.003478261,0.018362839,0.0,0.1,230
269110740,3.3066666,2.5466588,0.0,6.7,30
269111410,4.345454,2.008745,0.3,6.2,33
269112020,0.014102564,0.035579517,0.0,0.2,390
269576000,3.1977272,0.9105376,0.0,4.1,132
271043022,1.1880531,3.2769015,0.0,11.3,452
271043241,13.012987,0.2483369,12.6,13.4,77
271044090,13.556708,1.8391469,2.5,15.0,395
271045704,6.561905,4.8505054,0.0,11.6,735
271049229,10.438461,0.123913065,10.1,11.0,52
275508000,1.3342466,1.1215341,0.0,5.0,73
294430000,15.033577,16.149372,0.0,41.3,137
300000000,0.022481753,0.058661748,0.0,0.6,685
300100542,0.0,0.0,0.0,0.0,4
303031000,14.731818,0.34122124,13.6,15.4,154
303071000,0.0,0.0,0.0,0.0,362
303072000,0.0,0.0,0.0,0.0,427
303099000,0.0014117648,0.013663143,0.0,0.2,425
303104000,0.0,0.0,0.0,0.0,396
303117000,0.062380955,0.048500646,0.0,0.1,420
303155000,0.0,0.0,0.0,0.0,275
303195000,0.0,0.0,0.0,0.0,14
303197000,0.0,0.0,0.0,0.0,255
303198000,0.007764706,0.027659336,0.0,0.2,425
303200000,1.173545,2.4899278,0.0,9.3,1134
303205000,5.597917,2.540086,0.0,8.0,192
303250000,2.375,4.483389,0.0,16.6,508
303275000,7.80967,0.25977567,6.8,8.4,455
303304000,4.496988,2.5695992,0.0,9.1,166
303323000,7.15,0.4242641,6.5,8.1,32
303324000,0.30049506,0.26179332,0.0,2.0,404
303327000,0.04746377,0.05285399,0.0,0.2,276
303334000,0.0028753995,0.016738193,0.0,0.1,313
303340000,0.00906801,0.028751599,0.0,0.1,397
303348100,0.050892856,0.067371875,0.0,0.5,1120
303350200,0.0,0.0,0.0,0.0,421
303366000,14.957325,10.571311,0.7,27.1,314
303390000,0.056790125,0.049598068,0.0,0.1,405
303398000,2.8063717,3.0314026,0.0,8.7,1130
303408000,0.05167464,0.20674379,0.0,3.7,418
303411000,0.0017608898,0.017407436,0.0,0.3,1079
303422000,0.00025974028,0.005096472,0.0,0.1,385
303428000,8.777381,3.5318916,0.0,14.8,588
303431000,0.0034482758,0.018569535,0.0,0.1,29
303436000,0.0,0.0,0.0,0.0,429
303455000,0.0,0.0,0.0,0.0,234
303457000,0.0,0.0,0.0,0.0,419
303461000,2.9426358,3.593507,0.0,9.3,1032
303465000,0.0007556675,0.0086709345,0.0,0.1,397
303466000,0.22270916,1.1156353,0.0,7.5,251
303471000,0.06943128,0.059604067,0.0,0.3,422
303476000,3.573715,6.43004,0.0,19.1,681
303505000,0.011480362,0.031926744,0.0,0.1,331
303514000,0.13787375,0.56198525,0.0,4.2,301
303517000,6.082579,3.6770203,0.0,10.3,729
303520000,6.917263,4.697941,0.0,13.1,782
303532000,0.007868021,0.02695813,0.0,0.1,394
303533000,0.20989583,0.934014,0.0,7.6,384
303544000,0.0,0.0,0.0,0.0,397
303547000,1.1258621,2.334002,0.0,9.5,58
303558000,0.028220858,0.04514613,0.0,0.1,163
303584000,8.879218,6.213558,0.0,19.8,818
303585000,0.0,0.0,0.0,0.0,413
303589000,1.252485,3.1357577,0.0,10.9,503
303612000,0.00028248588,0.00531118,0.0,0.1,708
303615000,0.0097186705,0.041233204,0.0,0.3,391
303628000,0.0023696683,0.0152464155,0.0,0.1,211
303636000,0.0,0.0,0.0,0.0,1146
303656000,12.969145,0.31672102,12.2,13.8,1076
303658000,1.8881534,2.9707901,0.0,10.0,287
303668000,10.498059,2.4624639,0.2,14.1,979
303679000,0.017417418,0.13861382,0.0,1.5,333
303682000,0.010123119,0.058110535,0.0,0.6,731
303849000,0.0,0.0,0.0,0.0,367
303867000,0.18024133,0.67482924,0.0,4.2,663
303868000,0.025355449,0.04355619,0.0,0.1,422
303870000,6.1612597,6.722467,0.0,22.1,937
303879000,0.0,0.0,0.0,0.0,371
303882000,11.9804125,5.58478,0.1,21.1,194
303889000,0.0,0.0,0.0,0.0,1028
303924000,0.0,0.0,0.0,0.0,442
303925000,0.00014164306,0.0037635497,0.0,0.1,706
303940000,0.0,0.0,0.0,0.0,380
303999000,4.8,2.8565264,0.0,9.9,1015
304010618,6.5411024,6.2556496,0.0,15.0,635
304010792,0.47940505,1.7698771,0.0,11.5,437
304010937,2.529798,3.164375,0.0,12.4,198
304010983,12.287115,0.8059314,9.6,14.4,520
304067000,0.0,0.0,0.0,0.0,414
304080796,0.19311927,0.104159005,0.0,0.6,436
304221000,8.620346,3.41736,0.0,10.9,924
304304000,0.23626943,1.0132784,0.0,6.2,386
304483000,0.025,0.05,0.0,0.1,4
304598000,3.8179348,5.298644,0.0,13.1,552
304798000,0.0039800997,0.026122283,0.0,0.2,402
304941000,9.678294,4.5095263,0.0,13.9,903
305066000,9.35,5.6544642,0.0,14.7,800
305134000,15.24184,0.3392105,14.2,16.2,576
305140000,0.007862408,0.031185143,0.0,0.2,407
305146000,0.28194445,0.2644827,0.0,2.0,72
305164000,17.9,0.0,17.9,17.9,2
305200000,11.942014,1.1134617,8.2,13.9,576
305276000,11.405015,0.49002317,9.5,12.5,339
305291000,14.840243,5.932109,0.0,19.0,574
305350000,0.0,0.0,0.0,0.0,405
305459000,11.043155,1.5148783,8.3,14.1,672
305514000,11.706667,0.33273336,10.8,12.3,120
305529000,8.801496,4.871166,0.0,13.3,802
305682000,0.51496744,1.5487349,0.0,6.0,461
305703000,9.723473,2.5615325,5.9,13.7,1146
305723000,12.16553,0.36185166,11.7,13.2,264
305756000,0.00095465395,0.009735514,0.0,0.1,419
305767000,0.0,0.0,0.0,0.0,424
305792000,0.0,0.0,0.0,0.0,428
305856000,13.892547,2.1046915,9.3,16.4,322
306812000,0.05,0.054772258,0.0,0.1,6
306931000,3.3632557,0.7570841,0.6,4.7,215
306981000,0.2013889,0.10642711,0.0,0.5,144
308017000,13.164407,2.1426508,0.0,19.9,59
308045000,8.324501,5.6091843,0.0,16.4,751
308077000,0.06610577,0.100505844,0.0,0.5,416
308126000,0.0,0.0,0.0,0.0,419
308136000,13.90489,2.0740638,5.6,16.2,409
308311000,4.6252174,3.300816,0.0,14.3,690
308371000,0.019950125,0.050999977,0.0,0.6,401
308457000,4.096927,3.6188686,0.0,9.3,358
308511000,16.45,0.07071095,16.4,16.5,2
308808000,18.2,0.23452066,17.9,18.4,5
308865000,12.345945,5.4638505,0.0,21.3,37
308976000,0.22428572,0.15195918,0.0,0.8,210
309168000,0.4,0.14142135,0.3,0.5,2
309281000,14.546,0.43387678,13.7,15.2,50
309374000,8.110332,2.4003954,4.3,12.2,784
309403000,19.780539,0.55648917,12.4,20.4,334
309518000,7.141115,4.688619,0.0,11.2,771
309653000,12.229237,1.7888601,9.4,15.6,1074
309764000,10.738713,1.540932,5.1,13.5,793
309785000,0.0012019231,0.010910262,0.0,0.1,416
309813000,1.8671945,3.3185163,0.0,9.2,442
309822000,12.033491,0.4205177,10.6,13.1,212
309942000,18.91111,0.24720648,18.6,19.3,9
309951000,20.517204,1.3331227,18.0,21.8,186
309955000,10.340267,1.4004989,6.1,12.8,673
310000000,1.0673268,5.749081,0.0,67.8,404
310056176,0.0,0.0,0.0,0.0,5
310376000,5.456,1.8214189,0.6,7.5,25
310380000,0.0,0.0,0.0,0.0,159
310380030,2.7544117,2.4206471,0.0,11.9,68
310384000,4.387152,4.9983187,0.0,13.2,755
310500000,1.2428572,1.1087897,0.3,9.1,567
310515000,2.9394927,2.514432,0.0,12.5,828
310563000,0.0019390582,0.013808478,0.0,0.1,361
310627000,15.316162,2.3224156,12.2,18.4,99
310661000,0.092307694,0.58374935,0.0,5.2,390
310764000,5.9988704,4.928154,0.0,14.1,708
310779000,0.56875,2.0373502,0.0,10.4,480
310791000,20.617392,0.16235003,20.4,21.0,46
310795000,14.598592,0.22645912,14.3,15.0,71
310799000,0.0,0.0,0.0,0.0,381
310806000,0.12033899,0.10715956,0.0,0.5,354
310828000,0.0010989011,0.010482849,0.0,0.1,91
310829000,0.0,0.0,0.0,0.0,415
310996191,0.0016997168,0.012944393,0.0,0.1,353
311000084,4.2841897,0.5182864,3.1,5.3,506
311000106,0.00084033614,0.009141199,0.0,0.1,357
311000111,3.013182,3.6728623,0.0,8.8,220
311000112,6.868493,2.0096595,3.2,11.4,876
311000115,0.61211824,0.28388843,0.0,1.8,1015
311000143,0.20446429,0.082077086,0.1,0.5,112
311000153,0.016504854,0.046996582,0.0,0.3,412
311000221,2.7035089,2.5683708,0.0,10.9,741
311000222,0.0,0.0,0.0,0.0,354
311000225,5.8,4.9393997,0.0,11.6,662
311000240,0.12113145,0.10329271,0.0,0.6,601
311000247,11.91557,7.4545364,0.0,19.8,867
311000251,12.304762,0.17104714,12.0,12.9,126
311000274,11.439535,5.5075765,2.5,19.3,43
311000297,11.444755,0.1612794,11.1,11.7,143
311000327,0.0050228313,0.05037502,0.0,0.6,438
311000341,0.0,0.0,0.0,0.0,433
311000346,13.538182,0.80717367,12.0,17.5,660
311000365,13.171848,1.0750643,11.8,15.4,579
311000368,3.2036755,3.8592758,0.0,12.2,789
311000379,13.153658,0.14679503,12.8,13.5,41
311000384,0.0,0.0,0.0,0.0,408
311000396,10.011932,7.6147337,0.0,23.1,771
311000421,12.235617,0.20907862,11.9,12.7,73
311000436,0.0013586957,0.0260643,0.0,0.5,368
311000442,0.114285715,0.12468606,0.0,0.7,427
311000452,11.33134,0.8670488,5.8,12.7,1053
311000458,3.7131097,5.5099225,0.0,15.9,328
311000465,3.7693548,4.969655,0.0,12.5,310
311000467,8.97831,2.493265,5.5,12.9,710
311000579,16.809376,0.21456538,16.5,17.2,32
311000580,8.473536,5.1191955,0.0,15.3,922
311000584,7.299904,3.5015535,0.0,10.5,1039
311000600,6.1727276,4.61976,0.1,10.0,11
311000616,0.10000001,0.05773503,0.0,0.2,7
311000617,0.22222222,0.52642584,0.0,2.3,18
311000618,0.061904766,0.07400129,0.0,0.3,21
311000637,0.27990076,0.17960152,0.0,1.0,403
311000641,0.09392524,0.11897499,0.0,0.7,428
311000660,19.43386,0.28289106,19.0,20.4,443
311000712,0.0,0.0,0.0,0.0,369
311000720,5.963928,3.885954,0.0,9.1,779
311000723,4.7940035,2.418677,0.3,9.8,567
311000743,1.6863637,2.3753111,0.6,13.2,132
311000746,8.669642,0.7677405,8.1,11.3,56
311000756,0.005059524,0.037112128,0.0,0.6,336
311000767,10.7,0.0,10.7,10.7,4
311000769,14.309337,0.43369338,13.5,15.2,407
311000779,11.682525,0.16593602,11.4,12.1,103
311000795,0.0,0.0,0.0,0.0,369
311000803,6.540928,5.1067686,0.0,12.9,733
311000804,0.013317191,0.039925765,0.0,0.2,413
311000807,10.951559,6.044405,0.1,20.1,1154
311000808,12.3,0.4535574,12.0,13.3,8
311000813,0.0,0.0,0.0,0.0,392
311000834,5.630156,7.170931,0.0,18.4,577
311000857,11.88965,1.2865734,7.3,15.8,860
311000876,11.68312,8.1435795,0.0,19.5,859
311000877,0.37554482,1.1872123,0.0,6.5,413
311000879,15.549133,5.9825907,1.0,23.0,692
311000898,12.657947,0.35371396,11.2,13.4,906
311000902,2.0122094,4.0405354,0.0,13.7,516
311000923,3.2295856,1.7546756,1.1,7.2,676
311000933,0.0,0.0,0.0,0.0,434
311000938,0.0076190475,0.026657509,0.0,0.1,105
311000954,5.736189,2.6804032,0.0,11.5,677
311000957,0.3285714,0.12535663,0.2,0.5,7
311000963,12.823611,0.19822663,12.4,13.2,72
311000966,17.293596,0.3772448,16.6,18.6,328
311000969,6.4679055,4.379121,0.0,13.7,592
311000980,0.029256593,0.047105383,0.0,0.2,417
311001003,10.7699585,5.6502557,0.0,16.9,719
311001005,9.2324295,6.673768,0.0,16.0,811
311001033,20.868254,3.6871269,0.0,23.5,378
311001057,0.102072544,0.08087736,0.0,0.7,386
311001058,5.543013,4.070571,0.0,9.8,458
311001077,4.661538,4.4522114,0.0,14.0,208
311001094,9.75,0.2121315,9.6,9.9,2
311001095,9.101991,6.0070677,0.0,18.5,854
311001096,0.04819079,0.06642197,0.0,0.9,608
311001104,0.0013559322,0.014221,0.0,0.2,295
311001115,7.1431346,3.719903,1.1,10.7,721
311003200,15.634622,0.674756,13.6,17.2,569
311003600,4.296959,3.592621,0.1,10.2,559
311003900,11.436654,1.0960077,8.4,13.2,1064
311007500,0.0,0.0,0.0,0.0,424
311011500,0.101388894,0.048912268,0.0,0.2,72
311017100,3.314879,3.0367284,0.4,12.1,578
311018700,0.0006896552,0.008285391,0.0,0.1,435
311020600,10.023776,0.71748364,8.0,10.9,143
311024500,0.0,0.0,0.0,0.0,7
311037600,11.170335,2.319162,0.7,12.8,627
311040600,4.404014,5.827815,0.0,15.5,573
311042900,8.682504,4.398923,0.3,15.5,823
311048300,16.795977,0.73029876,15.6,17.8,174
311050300,0.01764706,0.038165204,0.0,0.1,442
311050400,0.0,0.0,0.0,0.0,5
311057300,0.08483412,0.115774155,0.0,0.8,422
311060500,0.41489363,0.2864068,0.0,1.2,423
311061800,10.805385,1.1274112,6.6,12.2,130
311062000,0.057602864,0.0748378,0.0,0.5,559
311069200,3.3879902,2.4194193,0.1,7.7,408
311263000,19.676043,0.56950575,18.7,20.6,288
311353000,2.9078674,5.503373,0.0,14.9,483
311478000,19.383133,0.51647264,17.1,20.4,166
311492000,1.0666667,0.05773504,1.0,1.1,3
311493000,7.2334256,7.9008613,0.0,19.0,724
311536000,0.4,,0.4,0.4,1
311594000,15.2625,0.17700213,14.9,15.7,48
311603000,0.07451457,0.09694108,0.0,0.6,412
311646000,1.665055,3.6460752,0.0,12.8,455
311698000,12.448816,4.1901903,4.1,18.1,1141
311702000,0.11759036,0.12239154,0.0,0.6,415
311727000,4.224818,2.631788,0.6,11.0,1100
311728000,8.32647,5.500466,0.0,15.2,816
311733000,16.163637,0.06741986,16.1,16.3,11
311816000,12.27608,6.379399,0.0,19.4,602
311831000,0.0009153318,0.011695081,0.0,0.2,437
311923000,11.735907,0.9964199,6.1,13.2,894
311929000,0.11772152,0.07295853,0.0,0.3,79
311963000,0.0,0.0,0.0,0.0,93
312283000,5.275,0.05000019,5.2,5.3,4
312407000,6.129491,0.6014222,4.8,7.6,373
312666000,0.00035971223,0.0059976014,0.0,0.1,278
314296000,12.662499,0.28864384,12.3,13.3,24
314444000,4.049892,5.6001925,0.0,14.4,463
314447000,10.135452,1.3997166,3.3,13.9,818
314450000,13.037499,3.397033,0.3,14.0,16
316001002,0.0,0.0,0.0,0.0,1110
316001005,0.0012738854,0.01125042,0.0,0.1,157
316001022,0.0,0.0,0.0,0.0,5
316001028,0.0,0.0,0.0,0.0,202
316001068,3.8589237,4.660107,0.0,13.0,1059
316001096,0.00035938906,0.0059868144,0.0,0.1,1113
316001152,0.9142857,0.6890297,0.2,2.0,7
316001193,0.012598426,0.035523437,0.0,0.2,381
316001221,1.8973223,3.3693411,0.0,14.1,1083
316001222,0.000862069,0.00924909,0.0,0.1,1044
316001223,5.641393,1.5578864,2.4,9.5,1005
316001232,0.0016000001,0.012564274,0.0,0.1,375
316001235,3.4524012,3.8920958,0.0,8.5,708
316001236,5.495455,3.2258594,0.0,9.3,22
316001238,6.9544134,6.4156585,0.0,16.2,963
316001244,7.104255,2.327058,2.9,11.7,47
316001245,14.041482,8.475092,0.0,20.3,945
316001247,4.386509,5.260875,0.0,12.4,845
316001249,8.562175,8.986917,0.0,21.0,846
316001251,8.389017,9.369068,0.0,20.3,956
316001252,7.3915167,5.8838024,0.0,15.9,778
316001255,0.0,0.0,0.0,0.0,390
316001257,14.422968,7.9984603,0.0,20.8,775
316001262,0.00027322405,0.005227084,0.0,0.1,366
316001265,4.366106,4.0859504,0.0,10.0,773
316001266,4.1668415,4.5383162,0.0,11.0,763
316001267,3.60097,5.4087267,0.0,14.3,1134
316001268,10.579824,9.342385,0.0,21.7,907
316001269,10.354399,9.317927,0.0,21.7,932
316001271,12.5,0.0,12.5,12.5,2
316001416,7.151807,8.917691,0.0,41.0,83
316001434,5.35764,4.8264914,0.0,12.0,661
316001449,0.006779661,0.025246862,0.0,0.1,118
316001451,0.0,0.0,0.0,0.0,30
316001453,0.0,0.0,0.0,0.0,7
316001454,0.0,0.0,0.0,0.0,3
316001476,1.1304855,4.682166,0.0,25.7,1112
316001481,0.027435897,0.04692158,0.0,0.2,390
316001514,0.06666667,0.05773503,0.0,0.1,3
316001538,0.008668731,0.028181288,0.0,0.1,323
316001572,0.06931217,0.074448705,0.0,0.4,189
316001616,0.0,0.0,0.0,0.0,4
316001635,5.7680545,4.800383,0.0,11.4,1105
316001637,10.979026,0.9197142,8.3,12.1,267
316001649,0.0019047619,0.013734799,0.0,0.1,105
316001655,0.95000005,0.9192388,0.3,1.6,2
316001659,0.019123508,0.03940595,0.0,0.1,251
316001696,0.0,0.0,0.0,0.0,397
316001698,0.0015151516,0.01415027,0.0,0.2,396
316001701,8.523301,3.1888874,0.0,10.4,927
316001717,0.0068557924,0.025300011,0.0,0.1,423
316001731,6.788075,2.1488137,0.1,9.4,587
316001749,0.0,0.0,0.0,0.0,50
316001759,0.007894737,0.028608667,0.0,0.2,228
316001828,0.0,0.0,0.0,0.0,55
316001836,2.2645333,4.124901,0.0,10.6,375
316001890,1.862729,2.9818199,0.0,13.2,1092
316001892,0.0,0.0,0.0,0.0,27
316001940,0.008514494,0.027922373,0.0,0.1,1104
316001941,6.4106164,2.9586365,0.0,11.5,292
316001978,0.0,0.0,0.0,0.0,413
316002054,0.0031941035,0.020198746,0.0,0.3,814
316002059,0.0031496063,0.017534582,0.0,0.1,127
316002063,0.0,0.0,0.0,0.0,1121
316002065,0.029263915,0.057077654,0.0,0.3,1114
316002160,1.5077121,2.9152892,0.0,7.9,778
316002184,0.02,0.04472136,0.0,0.1,5
316002238,0.002274642,0.014915684,0.0,0.1,1187
316002280,0.13195165,0.7069954,0.0,8.0,1158
316002294,0.02988506,0.049541116,0.0,0.2,174
316002306,0.0,0.0,0.0,0.0,38
316002310,0.0,0.0,0.0,0.0,93
316002501,3.0068896,4.1661015,0.0,14.3,987
316002595,10.2,,10.2,10.2,1
316002718,0.0043373494,0.020394228,0.0,0.1,415
316002729,6.0750003,2.4424953,0.0,7.6,68
316002834,0.0,,0.0,0.0,1
316002873,8.282693,3.394111,0.0,11.9,416
316002912,0.0012232416,0.011009018,0.0,0.1,327
316002950,0.00041322314,0.0064282436,0.0,0.1,242
316002956,0.0022686026,0.028659556,0.0,0.5,1102
316002974,2.6664188,3.5262933,0.0,8.3,941
316002976,5.625,3.6706948,0.0,9.9,16
316003008,0.005033557,0.021900423,0.0,0.1,298
316003123,0.00052083336,0.007207451,0.0,0.1,384
316003124,0.0015625,0.015259199,0.0,0.2,256
316003176,0.034782607,0.05024658,0.0,0.2,322
316003250,10.818037,3.2286344,0.0,13.4,1070
316003289,0.00024420026,0.0049386406,0.0,0.1,819
316003331,0.5341743,2.0535655,0.0,9.4,872
316003351,0.00028328612,0.00531743,0.0,0.1,1059
316003446,0.0051423325,0.0616203,0.0,1.8,1089
316003447,0.0021719458,0.014583199,0.0,0.1,1105
316003448,0.0045714285,0.020916378,0.0,0.1,350
316003503,0.0,0.0,0.0,0.0,80
316003527,0.00801105,0.027158925,0.0,0.1,1086
316003544,9.578947,5.574404,1.1,18.0,19
316003558,6.3123074,3.3648899,0.0,9.6,130
316003600,0.23393178,0.8951388,0.0,5.6,1114
316003616,0.14389588,0.9695098,0.0,10.5,1114
316003638,16.22857,9.792806,0.0,25.1,7
316003659,5.948319,0.67139983,4.8,7.7,238
316003663,3.697496,3.0084803,0.0,10.2,1198
316003667,1.6743891,3.0535517,0.0,12.5,1023
316003669,1.8865869,2.3602803,0.0,6.8,835
316003677,4.0021677,3.1223361,0.0,10.0,1107
316003702,0.00050251256,0.010025094,0.0,0.2,398
316003703,0.002658112,0.016092949,0.0,0.1,1091
316003760,0.000456621,0.006757374,0.0,0.1,219
316003806,1.3428571,2.520927,0.0,9.1,364
316003807,0.032890365,0.22748177,0.0,2.4,301
316003871,2.3545344,3.1142583,0.0,10.9,816
316003878,0.004140414,0.022075916,0.0,0.2,1111
316003880,0.0,0.0,0.0,0.0,11
316003895,0.00034246576,0.0058520576,0.0,0.1,292
316003900,8.153198,5.063136,0.0,15.1,891
316003982,0.0017408124,0.013084969,0.0,0.1,1034
316004038,0.0,0.0,0.0,0.0,122
316004052,0.0011340206,0.01059395,0.0,0.1,970
316004055,0.08245614,0.11358258,0.0,0.8,57
316004106,5.62226,9.44002,0.0,26.9,292
316004319,2.6080167,1.2681476,0.0,9.1,237
316004370,0.0,0.0,0.0,0.0,403
316004410,0.0,0.0,0.0,0.0,330
316004448,19.4625,13.895349,0.3,33.0,24
316004449,0.2652174,0.36161205,0.0,1.5,46
316004457,21.365385,14.327259,0.2,34.6,26
316004458,20.219845,13.049307,0.0,36.7,257
316004535,6.3951807,2.0789833,0.5,8.7,83
316004536,9.935955,8.665977,0.0,23.5,89
316004579,0.1,,0.1,0.1,1
316004658,5.4043436,2.9117422,0.0,11.3,1013
316004659,4.2052383,2.979724,0.0,9.1,1069
316004661,6.4088182,2.6920824,0.0,11.3,567
316004787,0.003955842,0.03555648,0.0,0.8,1087
316004831,0.0,0.0,0.0,0.0,131
316004832,5.928814,4.062756,0.0,13.6,413
316004908,0.0014995314,0.012159076,0.0,0.1,1067
316004910,2.4858675,3.891245,0.0,12.3,1118
316004932,2.9894645,3.2570126,0.0,10.3,1139
316004946,0.01904762,0.051176634,0.0,0.2,21
316004950,0.0,0.0,0.0,0.0,410
316004969,2.0007353,2.5761237,0.0,11.1,952
316004971,9.7,12.404377,0.0,25.2,8
316005043,0.002057613,0.01688209,0.0,0.2,243
316005064,0.1,0.1,0.0,0.2,3
316005159,0.0,0.0,0.0,0.0,11
316005175,0.9133019,3.6017416,0.0,19.5,1060
316005204,0.0,0.0,0.0,0.0,88
316005337,0.025238097,0.13583408,0.0,1.9,210
316005360,0.0,0.0,0.0,0.0,1102
316005376,0.05257732,0.06393874,0.0,0.3,291
316005379,0.0021276595,0.0145078655,0.0,0.1,94
316005382,0.001977401,0.01394199,0.0,0.1,354
316005397,3.3,,3.3,3.3,1
316005416,0.0,0.0,0.0,0.0,1021
316005417,6.1837664,0.88342094,0.1,8.9,1078
316005444,9.416196e-05,0.0030685822,0.0,0.1,1062
316005496,4.492693,3.4328423,0.0,12.8,999
316005498,3.953862,3.0207074,0.0,8.8,971
316005551,0.6783251,2.4009776,0.0,10.4,609
316005563,6.016279,1.0325489,1.6,6.8,43
316005605,0.0001003009,0.0031670318,0.0,0.1,997
316005607,1.7803109,3.4648027,0.0,10.8,386
316005609,0.26787987,1.3621798,0.0,10.7,1099
316005611,0.038629595,0.049120586,0.0,0.2,1007
316005616,3.8774257,3.1036386,0.0,10.5,1010
316005621,0.0,0.0,0.0,0.0,4
316005623,0.44128856,1.5054764,0.0,9.3,1102
316005636,5.113492,2.0973842,0.0,8.6,252
316005649,0.15426008,0.7635475,0.0,8.0,1115
316005651,0.16494949,1.0118878,0.0,10.5,990
316005667,0.0,0.0,0.0,0.0,1025
316005671,0.0066326535,0.024948929,0.0,0.1,196
316005713,1.3639323,2.3795826,0.0,9.7,768
316005715,2.8015912,3.6426241,0.0,12.3,817
316005716,3.0517387,3.4781733,0.0,10.9,949
316005717,4.2880516,3.3253853,0.0,11.0,929
316005721,0.5350097,1.6366957,0.0,12.7,1034
316005724,0.7490029,2.1125848,0.0,10.8,1053
316005725,2.8428257,3.6259112,0.0,11.4,453
316005728,1.1291305,2.652984,0.0,12.5,920
316005768,0.0017924528,0.013273983,0.0,0.1,1060
316005772,0.0012605042,0.011179745,0.0,0.1,238
316005774,0.0009803922,0.009877058,0.0,0.1,204
316005813,0.0030651342,0.023000661,0.0,0.3,261
316005819,0.50705886,1.8074074,0.0,10.1,255
316005832,0.001904762,0.013690988,0.0,0.1,315
316005882,6.6,,6.6,6.6,1
316005893,0.0,0.0,0.0,0.0,3
316005952,0.0007905138,0.008873426,0.0,0.1,253
316005954,0.034408603,0.04776442,0.0,0.1,93
316005965,0.0,0.0,0.0,0.0,423
316005971,0.0,0.0,0.0,0.0,1118
316005998,0.0036264732,0.019182336,0.0,0.2,1103
316006075,2.4342303,2.7999406,0.0,9.3,929
316006155,0.00032154343,0.00567048,0.0,0.1,311
316006163,0.0036363637,0.021055581,0.0,0.2,220
316006264,9.8,,9.8,9.8,1
316006356,1.5255319,2.7072806,0.0,11.7,470
316006428,4.529703,1.3429478,0.1,6.4,101
316006593,0.0074626864,0.026477166,0.0,0.1,67
316006651,0.05,0.05773503,0.0,0.1,4
316006789,0.05,0.1,0.0,0.2,4
316006859,0.15,0.10000001,0.1,0.3,4
316006868,9.455467,3.2973328,0.0,11.6,1006
316006894,0.9630219,3.189341,0.0,17.8,503
316007017,0.0004587156,0.006772855,0.0,0.1,218
316007107,0.0,0.0,0.0,0.0,14
316007168,0.0,0.0,0.0,0.0,26
316007188,0.0,0.0,0.0,0.0,103
316007236,3.7872262,5.750071,0.0,25.5,274
316007504,2.0035713,0.8135346,0.2,3.2,28
316007566,0.5212401,2.0844674,0.0,11.3,758
316007571,2.2166667,1.2967324,0.0,3.6,12
316007636,0.0017857143,0.013302732,0.0,0.1,112
